num,exp,com,pops,pop,sex,trt,gen,time,status,rep
479,1,0,Alice Springs,AS,Female,Control,G2,78,1,1
73,1,0,Sydney,SY,Female,Desiccant,G2,82,1,1
162,1,0,Alice Springs,AS,Female,Control,G2,82,1,1
397,1,0,Sydney,SY,Female,Desiccant,G2,82,1,1
408,1,0,Sydney,SY,Male,Control,G2,82,1,1
422,1,0,Darwin,DW,Male,Control,G2,82,1,1
211,1,0,Sydney,SY,Female,Control,G2,86,1,1
392,1,0,Sydney,SY,Male,Control,G2,86,1,1
146,1,0,Sydney,SY,Male,Control,G2,88,1,1
340,1,0,Sydney,SY,Male,Control,G2,88,1,1
40,1,0,Alice Springs,AS,Female,Control,G2,90,1,1
198,1,0,Sydney,SY,Female,Control,G2,90,1,1
224,1,0,Alice Springs,AS,Female,Control,G2,94,1,1
273,1,0,Sydney,SY,Male,Control,G2,94,1,1
445,1,0,Alice Springs,AS,Female,Control,G2,94,1,1
56,1,0,Alice Springs,AS,Female,Control,G2,96,1,1
87,1,0,Alice Springs,AS,Male,Control,G2,102,1,1
101,1,0,Alice Springs,AS,Female,Control,G2,102,1,1
259,1,0,Sydney,SY,Female,Control,G2,102,1,1
344,1,0,Alice Springs,AS,Female,Control,G2,102,1,1
359,1,0,Alice Springs,AS,Male,Control,G2,102,1,1
51,1,0,Sydney,SY,Female,Desiccant,G2,110,1,1
67,1,0,Alice Springs,AS,Female,Control,G2,110,1,1
454,1,0,Alice Springs,AS,Female,Control,G2,110,1,1
53,1,0,Sydney,SY,Male,Control,G2,120,1,1
270,1,0,Alice Springs,AS,Female,Control,G2,126,1,1
39,1,0,Sydney,SY,Female,Control,G2,134,1,1
168,1,0,Alice Springs,AS,Female,Control,G2,134,1,1
28,1,0,Sydney,SY,Male,Control,G2,142,1,1
322,1,0,Sydney,SY,Female,Control,G2,146,1,1
471,1,0,Sydney,SY,Male,Control,G2,146,1,1
787,2,0,Griffith,GR,Female,Control,G2,8,1,1
904,2,0,Griffith,GR,Female,Control,G2,8,1,1
647,2,0,Mareeba,MB,Female,Desiccant,G2,8,1,1
1053,2,0,Alice Springs,AS,Female,Desiccant,G4,8,1,1
480,2,0,S06,S06,Male,Desiccant,G100_2,16,1,1
280,2,0,Canberra,CB,Male,Desiccant,G2,16,1,1
329,2,0,Canberra,CB,Female,Desiccant,G2,16,1,1
585,2,0,Canberra,CB,Male,Control,G2,16,1,1
11,2,0,Griffith,GR,Male,Control,G2,16,1,1
835,2,0,Griffith,GR,Male,Desiccant,G2,16,1,1
1070,2,0,Griffith,GR,Male,Control,G2,16,1,1
999,2,0,Mareeba,MB,Female,Desiccant,G2,16,1,1
1040,2,0,Mareeba,MB,Male,Control,G2,16,1,1
67,2,0,Alice Springs,AS,Male,Desiccant,G4,16,1,1
260,2,0,Alice Springs,AS,Male,Desiccant,G4,16,1,1
437,2,0,Alice Springs,AS,Female,Control,G4,16,1,1
470,2,0,Alice Springs,AS,Female,Desiccant,G4,16,1,1
522,2,0,Alice Springs,AS,Male,Desiccant,G4,16,1,1
796,2,0,Alice Springs,AS,Male,Control,G4,16,1,1
213,2,0,Sydney,SY,Female,Desiccant,G4,16,1,1
850,2,0,Sydney,SY,Female,Desiccant,G4,16,1,1
1113,2,0,Sydney,SY,Male,Control,G4,16,1,1
1142,2,0,Sydney,SY,Male,Control,G4,16,1,1
15,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
42,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
43,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
102,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
120,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
128,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
157,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
191,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
342,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
397,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
536,2,0,S06,S06,Male,Control,G100_2,21,1,1
588,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
591,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
596,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
613,2,0,S06,S06,Female,Control,G100_2,21,1,1
710,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
729,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
734,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
739,2,0,S06,S06,Male,Control,G100_2,21,1,1
749,2,0,S06,S06,Male,Control,G100_2,21,1,1
762,2,0,S06,S06,Male,Control,G100_2,21,1,1
839,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
862,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
1109,2,0,S06,S06,Male,Control,G100_2,21,1,1
1154,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
1191,2,0,S06,S06,Male,Desiccant,G100_2,21,1,1
1316,2,0,S06,S06,Female,Desiccant,G100_2,21,1,1
428,2,0,Batemans Bay,BB,Male,Control,G2,21,1,1
488,2,0,Batemans Bay,BB,Female,Desiccant,G2,21,1,1
500,2,0,Batemans Bay,BB,Female,Desiccant,G2,21,1,1
529,2,0,Batemans Bay,BB,Female,Desiccant,G2,21,1,1
897,2,0,Batemans Bay,BB,Female,Control,G2,21,1,1
1148,2,0,Batemans Bay,BB,Male,Control,G2,21,1,1
16,2,0,Bega Valley,BV,Female,Control,G2,21,1,1
476,2,0,Bega Valley,BV,Male,Desiccant,G2,21,1,1
620,2,0,Bega Valley,BV,Female,Desiccant,G2,21,1,1
98,2,0,Canberra,CB,Female,Desiccant,G2,21,1,1
293,2,0,Canberra,CB,Female,Desiccant,G2,21,1,1
449,2,0,Canberra,CB,Female,Desiccant,G2,21,1,1
1051,2,0,Canberra,CB,Male,Desiccant,G2,21,1,1
1140,2,0,Canberra,CB,Male,Desiccant,G2,21,1,1
1181,2,0,Canberra,CB,Male,Desiccant,G2,21,1,1
1223,2,0,Canberra,CB,Male,Desiccant,G2,21,1,1
110,2,0,Griffith,GR,Female,Desiccant,G2,21,1,1
1221,2,0,Griffith,GR,Female,Control,G2,21,1,1
3,2,0,Mareeba,MB,Female,Desiccant,G2,21,1,1
262,2,0,Mareeba,MB,Female,Control,G2,21,1,1
299,2,0,Mareeba,MB,Male,Desiccant,G2,21,1,1
381,2,0,Mareeba,MB,Male,Desiccant,G2,21,1,1
686,2,0,Mareeba,MB,Female,Desiccant,G2,21,1,1
928,2,0,Mareeba,MB,Male,Control,G2,21,1,1
970,2,0,Mareeba,MB,Female,Desiccant,G2,21,1,1
187,2,0,Alice Springs,AS,Female,Desiccant,G4,21,1,1
218,2,0,Alice Springs,AS,Female,Desiccant,G4,21,1,1
228,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
247,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
298,2,0,Alice Springs,AS,Female,Desiccant,G4,21,1,1
333,2,0,Alice Springs,AS,Female,Control,G4,21,1,1
430,2,0,Alice Springs,AS,Male,Control,G4,21,1,1
662,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
709,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
799,2,0,Alice Springs,AS,Male,Control,G4,21,1,1
907,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
983,2,0,Alice Springs,AS,Female,Control,G4,21,1,1
1103,2,0,Alice Springs,AS,Female,Desiccant,G4,21,1,1
1125,2,0,Alice Springs,AS,Female,Desiccant,G4,21,1,1
1163,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
1242,2,0,Alice Springs,AS,Male,Desiccant,G4,21,1,1
1281,2,0,Alice Springs,AS,Female,Control,G4,21,1,1
156,2,0,Sydney,SY,Female,Desiccant,G4,21,1,1
295,2,0,Sydney,SY,Female,Control,G4,21,1,1
358,2,0,Sydney,SY,Female,Control,G4,21,1,1
581,2,0,Sydney,SY,Male,Desiccant,G4,21,1,1
932,2,0,Sydney,SY,Male,Desiccant,G4,21,1,1
952,2,0,Sydney,SY,Female,Desiccant,G4,21,1,1
1003,2,0,Sydney,SY,Male,Desiccant,G4,21,1,1
1021,2,0,Sydney,SY,Female,Control,G4,21,1,1
1022,2,0,Sydney,SY,Male,Control,G4,21,1,1
1030,2,0,Sydney,SY,Male,Control,G4,21,1,1
413,2,0,S06,S06,Male,Desiccant,G100_2,22,1,1
444,2,0,S06,S06,Male,Desiccant,G100_2,22,1,1
540,2,0,S06,S06,Female,Desiccant,G100_2,22,1,1
550,2,0,S06,S06,Female,Desiccant,G100_2,22,1,1
714,2,0,S06,S06,Female,Control,G100_2,22,1,1
817,2,0,S06,S06,Male,Desiccant,G100_2,22,1,1
1037,2,0,S06,S06,Male,Control,G100_2,22,1,1
1038,2,0,S06,S06,Female,Desiccant,G100_2,22,1,1
689,2,0,Bega Valley,BV,Male,Desiccant,G2,22,1,1
116,2,0,Canberra,CB,Male,Desiccant,G2,22,1,1
387,2,0,Canberra,CB,Male,Control,G2,22,1,1
580,2,0,Canberra,CB,Female,Desiccant,G2,22,1,1
594,2,0,Griffith,GR,Male,Desiccant,G2,22,1,1
629,2,0,Griffith,GR,Male,Control,G2,22,1,1
186,2,0,Mareeba,MB,Male,Desiccant,G2,22,1,1
294,2,0,Mareeba,MB,Male,Desiccant,G2,22,1,1
681,2,0,Mareeba,MB,Female,Desiccant,G2,22,1,1
593,2,0,Alice Springs,AS,Male,Desiccant,G4,22,1,1
382,2,0,Sydney,SY,Male,Desiccant,G4,22,1,1
880,2,0,Sydney,SY,Male,Control,G4,22,1,1
1302,2,0,Sydney,SY,Male,Desiccant,G4,22,1,1
162,2,0,S06,S06,Female,Control,G100_2,24,1,1
163,2,0,S06,S06,Male,Control,G100_2,24,1,1
166,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
231,2,0,S06,S06,Male,Desiccant,G100_2,24,1,1
270,2,0,S06,S06,Male,Control,G100_2,24,1,1
303,2,0,S06,S06,Female,Control,G100_2,24,1,1
445,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
446,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
448,2,0,S06,S06,Female,Control,G100_2,24,1,1
457,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
518,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
523,2,0,S06,S06,Male,Control,G100_2,24,1,1
545,2,0,S06,S06,Male,Control,G100_2,24,1,1
579,2,0,S06,S06,Male,Control,G100_2,24,1,1
592,2,0,S06,S06,Male,Desiccant,G100_2,24,1,1
694,2,0,S06,S06,Female,Control,G100_2,24,1,1
773,2,0,S06,S06,Male,Desiccant,G100_2,24,1,1
912,2,0,S06,S06,Female,Control,G100_2,24,1,1
987,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
1000,2,0,S06,S06,Male,Desiccant,G100_2,24,1,1
1064,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
1123,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
1161,2,0,S06,S06,Female,Desiccant,G100_2,24,1,1
1260,2,0,S06,S06,Male,Desiccant,G100_2,24,1,1
190,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
243,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
337,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
563,2,0,Batemans Bay,BB,Female,Desiccant,G2,24,1,1
625,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
655,2,0,Batemans Bay,BB,Female,Desiccant,G2,24,1,1
672,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
707,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
718,2,0,Batemans Bay,BB,Male,Control,G2,24,1,1
1023,2,0,Batemans Bay,BB,Male,Desiccant,G2,24,1,1
1044,2,0,Batemans Bay,BB,Female,Desiccant,G2,24,1,1
249,2,0,Bega Valley,BV,Female,Control,G2,24,1,1
383,2,0,Bega Valley,BV,Male,Control,G2,24,1,1
482,2,0,Bega Valley,BV,Male,Desiccant,G2,24,1,1
531,2,0,Bega Valley,BV,Female,Desiccant,G2,24,1,1
564,2,0,Bega Valley,BV,Male,Control,G2,24,1,1
1008,2,0,Bega Valley,BV,Male,Desiccant,G2,24,1,1
1011,2,0,Bega Valley,BV,Female,Control,G2,24,1,1
1270,2,0,Bega Valley,BV,Female,Desiccant,G2,24,1,1
153,2,0,Canberra,CB,Female,Desiccant,G2,24,1,1
236,2,0,Canberra,CB,Male,Desiccant,G2,24,1,1
649,2,0,Canberra,CB,Male,Desiccant,G2,24,1,1
742,2,0,Canberra,CB,Female,Desiccant,G2,24,1,1
937,2,0,Canberra,CB,Female,Control,G2,24,1,1
1,2,0,Griffith,GR,Female,Desiccant,G2,24,1,1
158,2,0,Griffith,GR,Male,Desiccant,G2,24,1,1
279,2,0,Griffith,GR,Female,Desiccant,G2,24,1,1
524,2,0,Griffith,GR,Female,Control,G2,24,1,1
571,2,0,Griffith,GR,Female,Desiccant,G2,24,1,1
956,2,0,Griffith,GR,Female,Desiccant,G2,24,1,1
420,2,0,Mareeba,MB,Male,Desiccant,G2,24,1,1
454,2,0,Mareeba,MB,Female,Desiccant,G2,24,1,1
678,2,0,Mareeba,MB,Male,Control,G2,24,1,1
699,2,0,Mareeba,MB,Male,Desiccant,G2,24,1,1
1225,2,0,Mareeba,MB,Male,Desiccant,G2,24,1,1
60,2,0,Alice Springs,AS,Male,Desiccant,G4,24,1,1
63,2,0,Alice Springs,AS,Female,Control,G4,24,1,1
361,2,0,Alice Springs,AS,Female,Desiccant,G4,24,1,1
583,2,0,Alice Springs,AS,Male,Control,G4,24,1,1
731,2,0,Alice Springs,AS,Male,Desiccant,G4,24,1,1
825,2,0,Alice Springs,AS,Female,Desiccant,G4,24,1,1
884,2,0,Alice Springs,AS,Male,Desiccant,G4,24,1,1
895,2,0,Alice Springs,AS,Female,Desiccant,G4,24,1,1
902,2,0,Alice Springs,AS,Female,Desiccant,G4,24,1,1
926,2,0,Alice Springs,AS,Female,Desiccant,G4,24,1,1
1278,2,0,Alice Springs,AS,Female,Control,G4,24,1,1
52,2,0,Sydney,SY,Male,Desiccant,G4,24,1,1
90,2,0,Sydney,SY,Male,Desiccant,G4,24,1,1
108,2,0,Sydney,SY,Male,Desiccant,G4,24,1,1
135,2,0,Sydney,SY,Male,Desiccant,G4,24,1,1
297,2,0,Sydney,SY,Male,Desiccant,G4,24,1,1
360,2,0,Sydney,SY,Male,Control,G4,24,1,1
434,2,0,Sydney,SY,Female,Desiccant,G4,24,1,1
542,2,0,Sydney,SY,Female,Desiccant,G4,24,1,1
723,2,0,Sydney,SY,Female,Desiccant,G4,24,1,1
855,2,0,Sydney,SY,Female,Desiccant,G4,24,1,1
910,2,0,Sydney,SY,Female,Desiccant,G4,24,1,1
1205,2,0,Sydney,SY,Female,Control,G4,24,1,1
1254,2,0,Sydney,SY,Male,Control,G4,24,1,1
169,2,0,S06,S06,Male,Desiccant,G100_2,26,1,1
172,2,0,S06,S06,Male,Desiccant,G100_2,26,1,1
174,2,0,S06,S06,Female,Desiccant,G100_2,26,1,1
328,2,0,S06,S06,Male,Control,G100_2,26,1,1
421,2,0,S06,S06,Female,Desiccant,G100_2,26,1,1
503,2,0,S06,S06,Female,Desiccant,G100_2,26,1,1
763,2,0,S06,S06,Male,Control,G100_2,26,1,1
772,2,0,S06,S06,Male,Control,G100_2,26,1,1
836,2,0,S06,S06,Female,Control,G100_2,26,1,1
838,2,0,S06,S06,Male,Desiccant,G100_2,26,1,1
941,2,0,S06,S06,Male,Desiccant,G100_2,26,1,1
978,2,0,S06,S06,Female,Control,G100_2,26,1,1
988,2,0,S06,S06,Male,Control,G100_2,26,1,1
1015,2,0,S06,S06,Female,Control,G100_2,26,1,1
1054,2,0,S06,S06,Female,Control,G100_2,26,1,1
1079,2,0,S06,S06,Male,Control,G100_2,26,1,1
1257,2,0,S06,S06,Male,Desiccant,G100_2,26,1,1
1295,2,0,S06,S06,Female,Desiccant,G100_2,26,1,1
1307,2,0,S06,S06,Female,Desiccant,G100_2,26,1,1
144,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
292,2,0,Batemans Bay,BB,Male,Desiccant,G2,26,1,1
406,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
424,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
575,2,0,Batemans Bay,BB,Female,Control,G2,26,1,1
705,2,0,Batemans Bay,BB,Male,Control,G2,26,1,1
785,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
802,2,0,Batemans Bay,BB,Female,Control,G2,26,1,1
1031,2,0,Batemans Bay,BB,Male,Desiccant,G2,26,1,1
1182,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
1206,2,0,Batemans Bay,BB,Male,Control,G2,26,1,1
1233,2,0,Batemans Bay,BB,Female,Desiccant,G2,26,1,1
239,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
256,2,0,Bega Valley,BV,Male,Control,G2,26,1,1
261,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
400,2,0,Bega Valley,BV,Female,Control,G2,26,1,1
412,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
534,2,0,Bega Valley,BV,Female,Desiccant,G2,26,1,1
642,2,0,Bega Valley,BV,Female,Desiccant,G2,26,1,1
657,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
726,2,0,Bega Valley,BV,Female,Desiccant,G2,26,1,1
743,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
752,2,0,Bega Valley,BV,Female,Desiccant,G2,26,1,1
845,2,0,Bega Valley,BV,Male,Desiccant,G2,26,1,1
1209,2,0,Bega Valley,BV,Male,Control,G2,26,1,1
1213,2,0,Bega Valley,BV,Female,Desiccant,G2,26,1,1
35,2,0,Canberra,CB,Male,Desiccant,G2,26,1,1
286,2,0,Canberra,CB,Female,Desiccant,G2,26,1,1
290,2,0,Canberra,CB,Female,Desiccant,G2,26,1,1
533,2,0,Canberra,CB,Female,Desiccant,G2,26,1,1
651,2,0,Canberra,CB,Male,Control,G2,26,1,1
824,2,0,Canberra,CB,Male,Desiccant,G2,26,1,1
1158,2,0,Canberra,CB,Female,Control,G2,26,1,1
1226,2,0,Canberra,CB,Female,Control,G2,26,1,1
1280,2,0,Canberra,CB,Male,Desiccant,G2,26,1,1
1283,2,0,Canberra,CB,Male,Desiccant,G2,26,1,1
809,2,0,Griffith,GR,Male,Desiccant,G2,26,1,1
930,2,0,Griffith,GR,Male,Control,G2,26,1,1
938,2,0,Griffith,GR,Female,Desiccant,G2,26,1,1
1141,2,0,Griffith,GR,Male,Control,G2,26,1,1
8,2,0,Mareeba,MB,Male,Desiccant,G2,26,1,1
450,2,0,Mareeba,MB,Female,Desiccant,G2,26,1,1
1243,2,0,Mareeba,MB,Male,Desiccant,G2,26,1,1
36,2,0,Alice Springs,AS,Male,Desiccant,G4,26,1,1
133,2,0,Alice Springs,AS,Female,Desiccant,G4,26,1,1
235,2,0,Alice Springs,AS,Female,Desiccant,G4,26,1,1
359,2,0,Alice Springs,AS,Female,Control,G4,26,1,1
439,2,0,Alice Springs,AS,Female,Desiccant,G4,26,1,1
611,2,0,Alice Springs,AS,Male,Desiccant,G4,26,1,1
1055,2,0,Alice Springs,AS,Female,Desiccant,G4,26,1,1
1060,2,0,Alice Springs,AS,Female,Desiccant,G4,26,1,1
429,2,0,Sydney,SY,Female,Desiccant,G4,26,1,1
675,2,0,Sydney,SY,Female,Control,G4,26,1,1
1027,2,0,Sydney,SY,Female,Desiccant,G4,26,1,1
1032,2,0,Sydney,SY,Female,Desiccant,G4,26,1,1
1120,2,0,Sydney,SY,Male,Control,G4,26,1,1
1227,2,0,Sydney,SY,Female,Desiccant,G4,26,1,1
1240,2,0,Sydney,SY,Female,Desiccant,G4,26,1,1
1255,2,0,Sydney,SY,Male,Desiccant,G4,26,1,1
403,2,0,S06,S06,Female,Control,G100_2,28,1,1
517,2,0,S06,S06,Female,Control,G100_2,28,1,1
547,2,0,S06,S06,Male,Control,G100_2,28,1,1
627,2,0,S06,S06,Female,Control,G100_2,28,1,1
740,2,0,S06,S06,Female,Control,G100_2,28,1,1
826,2,0,S06,S06,Male,Control,G100_2,28,1,1
868,2,0,S06,S06,Male,Control,G100_2,28,1,1
1001,2,0,S06,S06,Male,Control,G100_2,28,1,1
1004,2,0,S06,S06,Male,Desiccant,G100_2,28,1,1
1150,2,0,S06,S06,Male,Desiccant,G100_2,28,1,1
1188,2,0,S06,S06,Female,Control,G100_2,28,1,1
71,2,0,Batemans Bay,BB,Male,Desiccant,G2,28,1,1
221,2,0,Batemans Bay,BB,Male,Desiccant,G2,28,1,1
679,2,0,Batemans Bay,BB,Female,Desiccant,G2,28,1,1
1299,2,0,Batemans Bay,BB,Female,Desiccant,G2,28,1,1
161,2,0,Bega Valley,BV,Male,Desiccant,G2,28,1,1
317,2,0,Bega Valley,BV,Male,Desiccant,G2,28,1,1
389,2,0,Bega Valley,BV,Female,Desiccant,G2,28,1,1
479,2,0,Bega Valley,BV,Female,Desiccant,G2,28,1,1
864,2,0,Bega Valley,BV,Male,Desiccant,G2,28,1,1
1116,2,0,Bega Valley,BV,Female,Control,G2,28,1,1
1199,2,0,Bega Valley,BV,Female,Desiccant,G2,28,1,1
1216,2,0,Bega Valley,BV,Male,Desiccant,G2,28,1,1
1310,2,0,Bega Valley,BV,Male,Control,G2,28,1,1
46,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
185,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
188,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
509,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
569,2,0,Canberra,CB,Male,Desiccant,G2,28,1,1
757,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
874,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
875,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
1197,2,0,Canberra,CB,Female,Desiccant,G2,28,1,1
1250,2,0,Canberra,CB,Female,Control,G2,28,1,1
10,2,0,Griffith,GR,Male,Desiccant,G2,28,1,1
49,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
106,2,0,Griffith,GR,Female,Control,G2,28,1,1
154,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
296,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
496,2,0,Griffith,GR,Male,Desiccant,G2,28,1,1
586,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
599,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
670,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
684,2,0,Griffith,GR,Male,Control,G2,28,1,1
753,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
955,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
1124,2,0,Griffith,GR,Female,Control,G2,28,1,1
1145,2,0,Griffith,GR,Female,Desiccant,G2,28,1,1
1277,2,0,Griffith,GR,Male,Desiccant,G2,28,1,1
1291,2,0,Griffith,GR,Male,Control,G2,28,1,1
68,2,0,Mareeba,MB,Female,Control,G2,28,1,1
354,2,0,Mareeba,MB,Female,Control,G2,28,1,1
960,2,0,Mareeba,MB,Male,Control,G2,28,1,1
1052,2,0,Mareeba,MB,Female,Desiccant,G2,28,1,1
1077,2,0,Mareeba,MB,Female,Control,G2,28,1,1
1131,2,0,Mareeba,MB,Male,Control,G2,28,1,1
1301,2,0,Mareeba,MB,Female,Desiccant,G2,28,1,1
5,2,0,Alice Springs,AS,Female,Desiccant,G4,28,1,1
242,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
312,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
352,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
456,2,0,Alice Springs,AS,Female,Desiccant,G4,28,1,1
458,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
916,2,0,Alice Springs,AS,Male,Control,G4,28,1,1
985,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
1202,2,0,Alice Springs,AS,Female,Desiccant,G4,28,1,1
1268,2,0,Alice Springs,AS,Male,Desiccant,G4,28,1,1
1300,2,0,Alice Springs,AS,Female,Desiccant,G4,28,1,1
121,2,0,Sydney,SY,Male,Control,G4,28,1,1
238,2,0,Sydney,SY,Male,Control,G4,28,1,1
283,2,0,Sydney,SY,Female,Desiccant,G4,28,1,1
538,2,0,Sydney,SY,Male,Desiccant,G4,28,1,1
818,2,0,Sydney,SY,Female,Desiccant,G4,28,1,1
900,2,0,Sydney,SY,Male,Desiccant,G4,28,1,1
1105,2,0,Sydney,SY,Female,Desiccant,G4,28,1,1
88,2,0,S06,S06,Female,Control,G100_2,30,1,1
131,2,0,S06,S06,Female,Control,G100_2,30,1,1
171,2,0,S06,S06,Female,Desiccant,G100_2,30,1,1
624,2,0,S06,S06,Female,Control,G100_2,30,1,1
893,2,0,S06,S06,Male,Desiccant,G100_2,30,1,1
1111,2,0,S06,S06,Female,Control,G100_2,30,1,1
1200,2,0,S06,S06,Female,Control,G100_2,30,1,1
12,2,0,Batemans Bay,BB,Female,Control,G2,30,1,1
26,2,0,Batemans Bay,BB,Male,Desiccant,G2,30,1,1
72,2,0,Batemans Bay,BB,Female,Desiccant,G2,30,1,1
567,2,0,Batemans Bay,BB,Female,Desiccant,G2,30,1,1
867,2,0,Batemans Bay,BB,Male,Desiccant,G2,30,1,1
1028,2,0,Batemans Bay,BB,Female,Desiccant,G2,30,1,1
1078,2,0,Batemans Bay,BB,Female,Desiccant,G2,30,1,1
93,2,0,Bega Valley,BV,Female,Desiccant,G2,30,1,1
160,2,0,Bega Valley,BV,Male,Desiccant,G2,30,1,1
374,2,0,Bega Valley,BV,Female,Desiccant,G2,30,1,1
452,2,0,Bega Valley,BV,Male,Desiccant,G2,30,1,1
603,2,0,Bega Valley,BV,Male,Desiccant,G2,30,1,1
683,2,0,Bega Valley,BV,Male,Desiccant,G2,30,1,1
870,2,0,Bega Valley,BV,Male,Desiccant,G2,30,1,1
892,2,0,Bega Valley,BV,Female,Control,G2,30,1,1
1029,2,0,Bega Valley,BV,Female,Desiccant,G2,30,1,1
69,2,0,Canberra,CB,Female,Desiccant,G2,30,1,1
79,2,0,Canberra,CB,Male,Desiccant,G2,30,1,1
87,2,0,Canberra,CB,Female,Desiccant,G2,30,1,1
200,2,0,Canberra,CB,Female,Desiccant,G2,30,1,1
244,2,0,Canberra,CB,Male,Desiccant,G2,30,1,1
384,2,0,Canberra,CB,Male,Control,G2,30,1,1
745,2,0,Canberra,CB,Male,Desiccant,G2,30,1,1
771,2,0,Canberra,CB,Male,Desiccant,G2,30,1,1
1309,2,0,Canberra,CB,Female,Desiccant,G2,30,1,1
62,2,0,Griffith,GR,Female,Desiccant,G2,30,1,1
277,2,0,Griffith,GR,Female,Desiccant,G2,30,1,1
375,2,0,Griffith,GR,Male,Desiccant,G2,30,1,1
386,2,0,Griffith,GR,Female,Desiccant,G2,30,1,1
607,2,0,Griffith,GR,Female,Control,G2,30,1,1
807,2,0,Griffith,GR,Male,Control,G2,30,1,1
1167,2,0,Griffith,GR,Male,Desiccant,G2,30,1,1
1183,2,0,Griffith,GR,Female,Desiccant,G2,30,1,1
1195,2,0,Griffith,GR,Male,Desiccant,G2,30,1,1
1262,2,0,Griffith,GR,Female,Desiccant,G2,30,1,1
1315,2,0,Griffith,GR,Female,Control,G2,30,1,1
85,2,0,Mareeba,MB,Male,Desiccant,G2,30,1,1
223,2,0,Mareeba,MB,Female,Desiccant,G2,30,1,1
