pop,sex,time,gen,exp,trt,lat,lon,status
Mareeba,Male,177.72,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,180.93,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,183.75,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,185.55,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,188.07,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,189.03,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,194.5,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,197.35,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,199.13,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,199.52,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,209.65,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,210.87,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,212.2,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,213.45,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,213.8,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,216.22,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,216.45,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,217.23,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,218.02,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,223.02,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,226.93,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,231.5,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,236.17,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,239.78,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,241.55,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,247.5,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,252.17,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,254.45,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,259.87,G3,3,chill,-17.01,145.43,Wild
Mareeba,Female,261.47,G3,3,chill,-17.01,145.43,Wild
Mareeba,Male,264.08,G3,3,chill,-17.01,145.43,Wild
