Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,015590,1990,03,34.8,Y
IDCJAC0002,015590,1990,04,27.7,Y
IDCJAC0002,015590,1990,05,23.3,Y
IDCJAC0002,015590,1990,06,17.8,Y
IDCJAC0002,015590,1990,07,21.2,Y
IDCJAC0002,015590,1990,08,23.2,Y
IDCJAC0002,015590,1990,09,26.3,Y
IDCJAC0002,015590,1990,10,32.5,Y
IDCJAC0002,015590,1990,11,37.0,Y
IDCJAC0002,015590,1990,12,37.6,Y
IDCJAC0002,015590,1991,01,35.1,Y
IDCJAC0002,015590,1991,02,34.6,Y
IDCJAC0002,015590,1991,03,34.0,Y
IDCJAC0002,015590,1991,04,29.2,Y
IDCJAC0002,015590,1991,05,23.6,Y
IDCJAC0002,015590,1991,06,23.1,Y
IDCJAC0002,015590,1991,07,21.5,Y
IDCJAC0002,015590,1991,08,23.6,Y
IDCJAC0002,015590,1991,09,29.6,Y
IDCJAC0002,015590,1991,10,33.7,Y
IDCJAC0002,015590,1991,11,34.9,Y
IDCJAC0002,015590,1991,12,36.5,Y
IDCJAC0002,015590,1992,01,36.0,Y
IDCJAC0002,015590,1992,02,37.1,Y
IDCJAC0002,015590,1992,03,35.4,Y
IDCJAC0002,015590,1992,04,29.5,Y
IDCJAC0002,015590,1992,05,21.6,Y
IDCJAC0002,015590,1992,06,20.2,Y
IDCJAC0002,015590,1992,07,20.9,Y
IDCJAC0002,015590,1992,08,22.3,Y
IDCJAC0002,015590,1992,09,27.7,Y
IDCJAC0002,015590,1992,10,29.2,Y
IDCJAC0002,015590,1992,11,33.1,Y
IDCJAC0002,015590,1992,12,34.8,Y
IDCJAC0002,015590,1993,01,37.1,Y
IDCJAC0002,015590,1993,02,35.0,Y
IDCJAC0002,015590,1993,03,35.0,Y
IDCJAC0002,015590,1993,04,30.0,Y
IDCJAC0002,015590,1993,05,22.7,Y
IDCJAC0002,015590,1993,06,16.2,Y
IDCJAC0002,015590,1993,07,20.2,Y
IDCJAC0002,015590,1993,08,22.5,Y
IDCJAC0002,015590,1993,09,25.4,Y
IDCJAC0002,015590,1993,10,28.9,Y
IDCJAC0002,015590,1993,11,35.2,Y
IDCJAC0002,015590,1993,12,34.0,Y
IDCJAC0002,015590,1994,01,39.2,Y
IDCJAC0002,015590,1994,02,35.0,Y
IDCJAC0002,015590,1994,03,32.7,Y
IDCJAC0002,015590,1994,04,28.1,Y
IDCJAC0002,015590,1994,05,24.9,Y
IDCJAC0002,015590,1994,06,20.0,Y
IDCJAC0002,015590,1994,07,20.3,Y
IDCJAC0002,015590,1994,08,21.5,Y
IDCJAC0002,015590,1994,09,28.5,Y
IDCJAC0002,015590,1994,10,32.6,Y
IDCJAC0002,015590,1994,11,32.9,Y
IDCJAC0002,015590,1994,12,36.9,Y
IDCJAC0002,015590,1995,01,35.5,Y
IDCJAC0002,015590,1995,02,34.4,Y
IDCJAC0002,015590,1995,03,31.6,Y
IDCJAC0002,015590,1995,04,28.2,Y
IDCJAC0002,015590,1995,05,20.7,Y
IDCJAC0002,015590,1995,06,19.5,Y
IDCJAC0002,015590,1995,07,20.4,Y
IDCJAC0002,015590,1995,08,24.1,Y
IDCJAC0002,015590,1995,09,29.1,Y
IDCJAC0002,015590,1995,10,30.3,Y
IDCJAC0002,015590,1995,11,34.3,Y
IDCJAC0002,015590,1995,12,36.4,Y
IDCJAC0002,015590,1996,01,37.5,Y
IDCJAC0002,015590,1996,02,36.7,Y
IDCJAC0002,015590,1996,03,33.8,Y
IDCJAC0002,015590,1996,04,28.3,Y
IDCJAC0002,015590,1996,05,23.1,Y
IDCJAC0002,015590,1996,06,23.6,Y
IDCJAC0002,015590,1996,07,21.6,Y
IDCJAC0002,015590,1996,08,23.2,Y
IDCJAC0002,015590,1996,09,30.3,Y
IDCJAC0002,015590,1996,10,32.1,Y
IDCJAC0002,015590,1996,11,35.3,Y
IDCJAC0002,015590,1996,12,36.6,Y
IDCJAC0002,015590,1997,01,35.6,Y
IDCJAC0002,015590,1997,02,33.4,Y
IDCJAC0002,015590,1997,03,31.9,Y
IDCJAC0002,015590,1997,04,28.9,Y
IDCJAC0002,015590,1997,05,21.5,Y
IDCJAC0002,015590,1997,06,19.7,Y
IDCJAC0002,015590,1997,07,17.6,Y
IDCJAC0002,015590,1997,08,23.2,Y
IDCJAC0002,015590,1997,09,30.2,Y
IDCJAC0002,015590,1997,10,30.9,Y
IDCJAC0002,015590,1997,11,36.1,Y
IDCJAC0002,015590,1997,12,36.8,Y
IDCJAC0002,015590,1998,01,38.9,Y
IDCJAC0002,015590,1998,02,37.9,Y
IDCJAC0002,015590,1998,03,34.7,Y
IDCJAC0002,015590,1998,04,27.7,Y
IDCJAC0002,015590,1998,05,24.7,Y
IDCJAC0002,015590,1998,06,19.5,Y
IDCJAC0002,015590,1998,07,19.2,Y
IDCJAC0002,015590,1998,08,24.2,Y
IDCJAC0002,015590,1998,09,28.7,Y
IDCJAC0002,015590,1998,10,32.3,Y
IDCJAC0002,015590,1998,11,33.6,Y
IDCJAC0002,015590,1998,12,35.6,Y
IDCJAC0002,015590,1999,01,39.0,Y
IDCJAC0002,015590,1999,02,36.5,Y
IDCJAC0002,015590,1999,03,36.0,Y
IDCJAC0002,015590,1999,04,27.2,Y
IDCJAC0002,015590,1999,05,27.2,Y
IDCJAC0002,015590,1999,06,20.0,Y
IDCJAC0002,015590,1999,07,20.9,Y
IDCJAC0002,015590,1999,08,23.7,Y
IDCJAC0002,015590,1999,09,29.8,Y
IDCJAC0002,015590,1999,10,31.4,Y
IDCJAC0002,015590,1999,11,32.0,Y
IDCJAC0002,015590,1999,12,33.7,Y
IDCJAC0002,015590,2000,01,36.6,Y
IDCJAC0002,015590,2000,02,32.6,Y
IDCJAC0002,015590,2000,03,32.5,Y
IDCJAC0002,015590,2000,04,25.0,Y
IDCJAC0002,015590,2000,05,19.7,Y
IDCJAC0002,015590,2000,06,18.9,Y
IDCJAC0002,015590,2000,07,22.9,Y
IDCJAC0002,015590,2000,08,23.3,Y
IDCJAC0002,015590,2000,09,30.4,Y
IDCJAC0002,015590,2000,10,27.9,Y
IDCJAC0002,015590,2000,11,33.6,Y
IDCJAC0002,015590,2000,12,33.3,Y
IDCJAC0002,015590,2001,01,37.3,Y
IDCJAC0002,015590,2001,02,35.1,Y
IDCJAC0002,015590,2001,03,27.4,Y
IDCJAC0002,015590,2001,04,28.2,Y
IDCJAC0002,015590,2001,05,24.0,Y
IDCJAC0002,015590,2001,06,20.0,Y
IDCJAC0002,015590,2001,07,19.3,Y
IDCJAC0002,015590,2001,08,23.6,Y
IDCJAC0002,015590,2001,09,28.5,Y
IDCJAC0002,015590,2001,10,29.0,Y
IDCJAC0002,015590,2001,11,32.2,Y
IDCJAC0002,015590,2001,12,31.9,Y
IDCJAC0002,015590,2002,01,36.1,Y
IDCJAC0002,015590,2002,02,32.7,Y
IDCJAC0002,015590,2002,03,33.8,Y
IDCJAC0002,015590,2002,04,33.5,Y
IDCJAC0002,015590,2002,05,26.9,Y
IDCJAC0002,015590,2002,06,21.5,Y
IDCJAC0002,015590,2002,07,22.4,Y
IDCJAC0002,015590,2002,08,23.9,Y
IDCJAC0002,015590,2002,09,30.0,Y
IDCJAC0002,015590,2002,10,33.3,Y
IDCJAC0002,015590,2002,11,35.0,Y
IDCJAC0002,015590,2002,12,36.5,Y
IDCJAC0002,015590,2003,01,36.8,Y
IDCJAC0002,015590,2003,02,35.3,Y
IDCJAC0002,015590,2003,03,32.1,Y
IDCJAC0002,015590,2003,04,31.1,Y
IDCJAC0002,015590,2003,05,24.9,Y
IDCJAC0002,015590,2003,06,21.4,Y
IDCJAC0002,015590,2003,07,21.4,Y
IDCJAC0002,015590,2003,08,24.5,Y
IDCJAC0002,015590,2003,09,30.6,Y
IDCJAC0002,015590,2003,10,30.9,Y
IDCJAC0002,015590,2003,11,34.2,Y
IDCJAC0002,015590,2003,12,36.4,Y
IDCJAC0002,015590,2004,01,39.1,Y
IDCJAC0002,015590,2004,02,35.7,Y
IDCJAC0002,015590,2004,03,33.2,Y
IDCJAC0002,015590,2004,04,30.3,Y
IDCJAC0002,015590,2004,05,21.6,Y
IDCJAC0002,015590,2004,06,21.1,Y
IDCJAC0002,015590,2004,07,20.7,Y
IDCJAC0002,015590,2004,08,23.2,Y
IDCJAC0002,015590,2004,09,26.2,Y
IDCJAC0002,015590,2004,10,33.6,Y
IDCJAC0002,015590,2004,11,35.1,Y
IDCJAC0002,015590,2004,12,36.5,Y
IDCJAC0002,015590,2005,01,37.3,Y
IDCJAC0002,015590,2005,02,36.8,Y
IDCJAC0002,015590,2005,03,35.2,Y
IDCJAC0002,015590,2005,04,33.1,Y
IDCJAC0002,015590,2005,05,26.0,Y
IDCJAC0002,015590,2005,06,21.0,Y
IDCJAC0002,015590,2005,07,19.3,Y
IDCJAC0002,015590,2005,08,22.4,Y
IDCJAC0002,015590,2005,09,30.3,Y
IDCJAC0002,015590,2005,10,32.8,Y
IDCJAC0002,015590,2005,11,34.7,Y
IDCJAC0002,015590,2005,12,36.1,Y
IDCJAC0002,015590,2006,01,40.0,Y
IDCJAC0002,015590,2006,02,37.7,Y
IDCJAC0002,015590,2006,03,34.0,Y
IDCJAC0002,015590,2006,04,28.8,Y
IDCJAC0002,015590,2006,05,21.9,Y
IDCJAC0002,015590,2006,06,18.1,Y
IDCJAC0002,015590,2006,07,19.1,Y
IDCJAC0002,015590,2006,08,24.5,Y
IDCJAC0002,015590,2006,09,28.3,Y
IDCJAC0002,015590,2006,10,33.6,Y
IDCJAC0002,015590,2006,11,37.1,Y
IDCJAC0002,015590,2006,12,35.1,Y
IDCJAC0002,015590,2007,01,34.0,Y
IDCJAC0002,015590,2007,02,38.0,Y
IDCJAC0002,015590,2007,03,33.8,Y
IDCJAC0002,015590,2007,04,30.9,Y
IDCJAC0002,015590,2007,05,26.1,Y
IDCJAC0002,015590,2007,06,16.9,Y
IDCJAC0002,015590,2007,07,21.3,Y
IDCJAC0002,015590,2007,08,23.9,Y
IDCJAC0002,015590,2007,09,30.1,Y
IDCJAC0002,015590,2007,10,33.7,Y
IDCJAC0002,015590,2007,11,31.8,Y
IDCJAC0002,015590,2007,12,35.2,Y
IDCJAC0002,015590,2008,01,39.8,Y
IDCJAC0002,015590,2008,02,35.0,Y
IDCJAC0002,015590,2008,03,33.4,Y
IDCJAC0002,015590,2008,04,29.0,Y
IDCJAC0002,015590,2008,05,24.5,Y
IDCJAC0002,015590,2008,06,20.1,Y
IDCJAC0002,015590,2008,07,21.4,Y
IDCJAC0002,015590,2008,08,19.8,Y
IDCJAC0002,015590,2008,09,29.6,Y
IDCJAC0002,015590,2008,10,33.3,Y
IDCJAC0002,015590,2008,11,32.1,Y
IDCJAC0002,015590,2008,12,34.6,Y
IDCJAC0002,015590,2009,01,36.1,Y
IDCJAC0002,015590,2009,02,36.5,Y
IDCJAC0002,015590,2009,03,35.3,Y
IDCJAC0002,015590,2009,04,29.0,Y
IDCJAC0002,015590,2009,05,21.6,Y
IDCJAC0002,015590,2009,06,20.7,Y
IDCJAC0002,015590,2009,07,20.6,Y
IDCJAC0002,015590,2009,08,28.1,Y
IDCJAC0002,015590,2009,09,29.9,Y
IDCJAC0002,015590,2009,10,30.9,Y
IDCJAC0002,015590,2009,11,35.6,Y
IDCJAC0002,015590,2009,12,35.6,Y
IDCJAC0002,015590,2010,01,35.2,Y
IDCJAC0002,015590,2010,02,34.2,Y
IDCJAC0002,015590,2010,03,30.1,Y
IDCJAC0002,015590,2010,04,28.1,Y
IDCJAC0002,015590,2010,05,22.8,Y
IDCJAC0002,015590,2010,06,19.0,Y
IDCJAC0002,015590,2010,07,17.7,Y
IDCJAC0002,015590,2010,08,19.8,Y
IDCJAC0002,015590,2010,09,22.6,Y
IDCJAC0002,015590,2010,10,26.2,Y
IDCJAC0002,015590,2010,11,30.1,Y
IDCJAC0002,015590,2010,12,34.0,Y
IDCJAC0002,015590,2011,01,37.2,Y
IDCJAC0002,015590,2011,02,33.5,Y
IDCJAC0002,015590,2011,03,28.9,Y
IDCJAC0002,015590,2011,04,27.0,Y
IDCJAC0002,015590,2011,05,21.0,Y
IDCJAC0002,015590,2011,06,19.5,Y
IDCJAC0002,015590,2011,07,20.5,Y
IDCJAC0002,015590,2011,08,25.4,Y
IDCJAC0002,015590,2011,09,27.9,Y
IDCJAC0002,015590,2011,10,31.5,Y
IDCJAC0002,015590,2011,11,32.7,Y
IDCJAC0002,015590,2011,12,36.4,Y
IDCJAC0002,015590,2012,01,37.6,Y
IDCJAC0002,015590,2012,02,35.6,Y
IDCJAC0002,015590,2012,03,29.8,Y
IDCJAC0002,015590,2012,04,27.9,Y
IDCJAC0002,015590,2012,05,23.3,Y
IDCJAC0002,015590,2012,06,19.9,Y
IDCJAC0002,015590,2012,07,19.1,Y
IDCJAC0002,015590,2012,08,24.9,Y
IDCJAC0002,015590,2012,09,29.5,Y
IDCJAC0002,015590,2012,10,33.4,Y
IDCJAC0002,015590,2012,11,36.7,Y
IDCJAC0002,015590,2012,12,37.5,Y
IDCJAC0002,015590,2013,01,39.9,Y
IDCJAC0002,015590,2013,02,36.3,Y
IDCJAC0002,015590,2013,03,35.1,Y
IDCJAC0002,015590,2013,04,30.5,Y
IDCJAC0002,015590,2013,05,24.8,Y
IDCJAC0002,015590,2013,06,19.3,Y
IDCJAC0002,015590,2013,07,20.9,Y
IDCJAC0002,015590,2013,08,26.6,Y
IDCJAC0002,015590,2013,09,33.3,Y
IDCJAC0002,015590,2013,10,32.6,Y
IDCJAC0002,015590,2013,11,35.3,Y
IDCJAC0002,015590,2013,12,35.6,Y
IDCJAC0002,015590,2014,01,36.0,Y
IDCJAC0002,015590,2014,02,33.7,Y
IDCJAC0002,015590,2014,03,34.6,Y
IDCJAC0002,015590,2014,04,28.3,Y
IDCJAC0002,015590,2014,05,25.5,Y
IDCJAC0002,015590,2014,06,19.8,Y
IDCJAC0002,015590,2014,07,20.7,Y
IDCJAC0002,015590,2014,08,21.0,Y
IDCJAC0002,015590,2014,09,29.8,Y
IDCJAC0002,015590,2014,10,34.2,Y
IDCJAC0002,015590,2014,11,36.0,Y
IDCJAC0002,015590,2014,12,37.0,Y
IDCJAC0002,015590,2015,01,32.6,Y
IDCJAC0002,015590,2015,02,37.4,Y
IDCJAC0002,015590,2015,03,34.5,Y
IDCJAC0002,015590,2015,04,26.1,Y
IDCJAC0002,015590,2015,05,23.0,Y
IDCJAC0002,015590,2015,06,21.1,Y
IDCJAC0002,015590,2015,07,19.6,Y
IDCJAC0002,015590,2015,08,23.2,Y
IDCJAC0002,015590,2015,09,26.2,Y
IDCJAC0002,015590,2015,10,35.4,Y
IDCJAC0002,015590,2015,11,36.8,Y
IDCJAC0002,015590,2015,12,34.6,Y
IDCJAC0002,015590,2016,01,34.9,Y
IDCJAC0002,015590,2016,02,37.2,Y
IDCJAC0002,015590,2016,03,35.1,Y
IDCJAC0002,015590,2016,04,31.9,Y
IDCJAC0002,015590,2016,05,25.4,Y
IDCJAC0002,015590,2016,06,20.7,Y
IDCJAC0002,015590,2016,07,20.8,Y
IDCJAC0002,015590,2016,08,22.6,Y
IDCJAC0002,015590,2016,09,24.9,Y
IDCJAC0002,015590,2016,10,30.5,Y
IDCJAC0002,015590,2016,11,35.4,Y
IDCJAC0002,015590,2016,12,34.0,Y
IDCJAC0002,015590,2017,01,35.6,Y
IDCJAC0002,015590,2017,02,37.3,Y
IDCJAC0002,015590,2017,03,36.9,Y
IDCJAC0002,015590,2017,04,28.7,Y
IDCJAC0002,015590,2017,05,26.0,Y
IDCJAC0002,015590,2017,06,20.8,Y
IDCJAC0002,015590,2017,07,23.9,Y
IDCJAC0002,015590,2017,08,25.3,Y
IDCJAC0002,015590,2017,09,29.7,Y
IDCJAC0002,015590,2017,10,32.6,Y
IDCJAC0002,015590,2017,11,33.9,Y
IDCJAC0002,015590,2017,12,37.2,Y
IDCJAC0002,015590,2018,01,38.9,Y
IDCJAC0002,015590,2018,02,38.6,Y
IDCJAC0002,015590,2018,03,33.3,Y
IDCJAC0002,015590,2018,04,32.6,Y
IDCJAC0002,015590,2018,05,23.5,Y
IDCJAC0002,015590,2018,06,21.1,Y
IDCJAC0002,015590,2018,07,23.1,Y
IDCJAC0002,015590,2018,08,23.8,Y
IDCJAC0002,015590,2018,09,27.7,Y
